nome,latitude,longitude
PCH SÃO JOÃO MONTANTE 2,-20.8533,-46.7031
FORTALEZA DE MINAS,-20.8408,-46.7058
PCH SÃO JOÃO MONTANTE 1,-20.8389,-46.7044
PCH MONTE ALTO BARRAMENTO,-20.7822,-46.7222
PCH MONTE ALTO JUSANTE,-20.7706,-46.7197
PCH SÃO JOÃO BARRAMENTO,-20.8072,-46.7092
PCH SÃO JOÃO JUSANTE,-20.8017,-46.7053
USINA MARAMBAIA,-20.7936,-46.7125
ITAÚ DE MINAS,-20.7388888888889,-46.7347222222222
ITAÚ DE MINAS,-20.7333333333333,-46.7333333333333
UHE MARECHAL MASCARENHAS DE MORAES RIO SÃO JOÃO,-20.6689,-46.8014
SÃO SEBASTIÃO DO PARAÍSO,-20.9333333333333,-46.9666666666667
SÃO SEBASTIÃO DO PARAÍSO,-20.9333333333333,-46.9666666666667
SÃO SEBASTIÃO DO PARAÍSO,-20.9253,-46.9506
PRATÁPOLIS,-20.8214,-46.825
CGH SANTANA BARRAMENTO,-20.8128,-46.8106
USINA SANTANA,-20.8097,-46.8067
CGH SANTANA JUSANTE,-20.8097,-46.8067
CGH PRATÁPOLIS JUSANTE,-20.73,-46.8317
PRATÁPOLIS,-20.7044,-46.8356
UHE MARECHAL MASCARENHAS DE MORAES RIO SANTANA,-20.6764,-46.8411
PONTE SANTO ANTÔNIO,-20.25,-46.8333333333333
RIFAINA,-20.0833333333333,-47.3833333333333
RIFAINA,-20.0666666666667,-47.4166666666667
UHE MARECHAL MASCARENHAS DE MORAES RESERVATÓRIO,-20.2892,-47.0586
UHE MARECHAL MASCARENHAS DE MORAES BARRAMENTO,-20.2842,-47.0636
MASCARENHAS DE MORAES (FMM1),-20.2858333333333,-47.0655555555556
MASCARENHAS DE MORAES (FMM2),-20.2855555555556,-47.0675
MASCARENHAS DE MORAES (FMM3),-20.2847222222222,-47.0702777777778
MASCARENHAS DE MORAES (FMM4),-20.2838888888889,-47.0716666666667
MASCARENHAS DE MORAES (FMM5),-20.2808333333333,-47.0730555555556
MASCARENHAS DE MORAES (FMM6),-20.2783333333333,-47.0736111111111
MASCARENHAS DE MORAES (FMM7),-20.2772222222222,-47.0761111111111
MASCARENHAS DE MORAES (FMM7.5),-20.2766666666667,-47.0777777777778
MASCARENHAS DE MORAES (FMM8),-20.2772222222222,-47.0794444444444
MASCARENHAS DE MORAES (FMM9),-20.2780555555556,-47.0825
CLARAVAL,-20.3997,-47.2903
RIO CANOAS,-20.4303,-47.2939
UHE LUIZ CARLOS BARRETO DE CARVALHO RIO DAS CANOAS,-20.2617,-47.2506
UHE LUIZ CARLOS BARRETO DE CARVALHO RESERVATÓRIO,-20.1539,-47.2681
UHE LUIZ CARLOS BARRETO DE CARVALHO BARRAMENTO,-20.1533,-47.2794
US.LCB CARVALHO (ESTREITO) 1,-20.1591666666667,-47.2786111111111
US.LCB CARVALHO (ESTREITO) 1A,-20.1591666666667,-47.2786111111111
US.LCB CARVALHO (ESTREITO) 2,-20.1591666666667,-47.2786111111111
US.LCB CARVALHO (ESTREITO) 3,-20.1591666666667,-47.2786111111111
US.LCB CARVALHO (ESTREITO) 4,-20.1591666666667,-47.2786111111111
UHE JAGUARA RESERVATÓRIO 5,-20.1317,-47.3069
UHE JAGUARA RESERVATÓRIO 4,-20.0975,-47.3644
UHE JAGUARA RESERVATÓRIO 3,-20.0853,-47.3925
UHE JAGUARA RESERVATÓRIO 2,-20.0736,-47.4125
UHE JAGUARA RESERVATÓRIO 1,-20.0289,-47.4364
UHE JAGUARA BARRAMENTO,-20.0211,-47.4358
UHE JAGUARA JUSANTE,-20.0181,-47.4308
FAZENDA RIO BRANCO,-20.0333,-47.4167
PORTO FELÍCIO (JUS. US. JAGUARA),-19.9667,-47.5
IGARAPAVA,-19.9847,-47.7981
UHE IGARAPAVA MONTANTE,-19.9564,-47.6086
UHE IGARAPAVA RESERVATÓRIO 3,-20.0125,-47.425
UHE IGARAPAVA RESERVATÓRIO 2,-19.9869,-47.7258
UHE IGARAPAVA RESERVATÓRIO 1,-19.99,-47.7486
UHE IGARAPAVA BARRAMENTO,-19.9922,-47.7583
UHE IGARAPAVA JUSANTE,-19.9867,-47.7714
FAZENDA SANTA MARIA,-20.4,-47.7
PONTE ITUVERAVA / FRANCA,-20.3166666666667,-47.7666666666667
RIO DO CARMO (Ituverava),-20.2797,-47.7969
FAZENDA SÃO JOSÉ,-20.3,-47.7666666666667
FAZENDA BURNA,-20.25,-47.75
FAZENDA DA BANDEIRA,-20.0,-47.0
CANINDÉ,-20.1667,-47.8833
CGH BURITIS MONTANTE,-20.2142,-47.7064
UHE VOLTA GRANDE RESERVATÓRIO 2,-20.0411,-47.8694
UHE VOLTA GRANDE MONTANTE,-20.1631,-47.8811
UHE VOLTA GRANDE RESERVATÓRIO 3,-20.1158,-47.9178
UHE VOLTA GRANDE RESERVATÓRIO 4,-20.1514,-48.0525
UHE VOLTA GRANDE RESERVATÓRIO 1,-20.1292,-48.145
VOLTA GRANDE,-20.0333,-48.2333
UHE VOLTA GRANDE BARRAMENTO,-20.0344,-48.2222
UHE VOLTA GRANDE RESERVATÓRIO 5,-20.0347,-48.2242
RIO GRANDE (pte. rod. SP-413),-20.0242,-48.2344
FAZENDA CARVALHAIS,-21.1353,-47.0125
CGH PINHEIRINHO JUSANTE,-21.4222,-47.0431
SANTO ANTÔNIO DA ALEGRIA,-21.0861,-47.1489
PCH DOURADOS SANTO ANTÔNIO DA ALEGRIA,-21.0856,-47.1494
RIO SAPUCAÍ - UGRHI 08 (Altinópolis),-20.9894,-47.2339
PONTE AV. HÉLIO PALERMO,-20.5206,-47.3744
PONTE RUA RIO TROMBETAS,-20.555,-47.4139
PONTE VICINAL 384,-20.6308,-47.4717
COBIÇA,-21.0861,-47.1489
PCH ESMERIL MONTANTE 2,-20.8533,-47.2669
PCH ESMERIL MONTANTE 1,-20.8411,-47.2942
PCH ESMERIL BARRAMENTO,-20.8397,-47.3019
PCH ESMERIL JUSANTE,-20.8414,-47.3139
PONTE ALACRINO,-20.0,-47.0
PATROCÍNIO PAULISTA,-20.6328,-47.2836
PONTE ENTRADA DA CIDEDE (ROD. SP-345),-20.6331,-47.2839
PCH DOURADOS MONTANTE,-20.7694,-47.4667
BATATAIS,-20.8672222222222,-47.5341666666667
RIO SAPUCAÍ - UGRHI 08 (Batatais),-20.7278,-47.5194
RIO SAPUCAÍ - UGRHI 08 (Batatais),-20.7711,-47.465
RIO SAPUCAÍ - UGRHI 08 (Restinga),-20.7294,-47.5217
FAZENDA N.S. DAS GRAÇAS,-20.7333333333333,-47.55
FAZENDA MÚCIO,-20.7333333333333,-47.5166666666667
FAZENDA VELHA (CPFL),-20.6828,-47.6236
PCH SÃO JOAQUIM MONTANTE 3,-20.7083,-47.5853
FAZENDA SILVANA,-20.7167,-47.6
USINA DOURADOS,-20.6833333333333,-47.6166666666667
PCH DOURADOS BARRAMENTO,-20.6661,-47.6536
PCH DOURADOS JUSANTE,-20.6436,-47.6753
RIO SAPUCAÍ-MIRIM (pte. Nuporanga S. J. B. Vista),-20.6428,-47.6756
BURITI ,-20.615,-47.6877777777778
PCH SÃO JOAQUIM MONTANTE 2,-20.625,-47.7033
SÍTIO CACHOEIRA,-20.6013888888889,-47.7005555555556
RIO SAPUCAÍ - UGRHI 08 (São José da Bela Vista),-20.6594,-47.6422
PCH SÃO JOAQUIM MONTANTE 1,-20.6042,-47.7392
PCH SÃO JOAQUIM BARRAMENTO,-20.5814,-47.78
PCH SÃO JOAQUIM JUSANTE,-20.5725,-47.7769
PONTE NA FAZENDA BOA SORTE,-20.6958,-47.5717
PONTE NA ESTRADA DA USINA BATATAIS,-20.7075,-47.5847
PCH PALMEIRAS BARRAMENTO,-20.5481,-47.8136
PCH PALMEIRAS JUSANTE,-20.55,-47.8153
SÍTIO SANTA FÉ,-20.5444,-47.8211
RIO SAPUCAÍ - UGRHI 08 (São Joaquim da Barra),-20.5233,-47.8275
PCH RETIRO BARRAMENTO,-20.4381,-47.8881
PCH RETIRO JUSANTE,-20.4375,-47.8906
GUARÁ,-20.4225,-47.8811111111111
FAZENDA GOLFO,-20.3666666666667,-47.9833333333333
UHE PORTO COLÔMBIA RIO SAPUCAÍ PAULISTA,-20.2497,-48.1561
RIO SAPUCAÍ-MIRIM (pte. Guaira ),-20.2267,-48.2289
FAZENDA SÃO DOMINGOS,-20.2025,-48.29
PONTE ESTRADA VICINAL (Guaira/Rio Grande),-20.2036,-48.29
FAZENDA SÃO DOMINGOS,-20.2042,-48.2892
FAZENDA SÃO DOMINGOS,-20.2,-48.2833
GUAÍRA,-20.2642,-48.3386
UBERABA,-20.1047,-48.7383
UBERABA,-19.6583,-47.8264
UBERABA,-19.7281,-47.9781
UBERABA,-19.7281,-47.9786
UBERABA,-19.7275,-47.9811
JUSANTE EIXO UBERABA,-19.6977777777778,-48.2186111111111
CONCEIÇÃO DAS ALAGOAS,-19.9094,-48.3906
CONCEIÇÃO DAS ALAGOAS,-19.9094,-48.3906
UHE PORTO COLÔMBIA RIO UBERABA,-19.9094,-48.3911
UBERABA,-20.0139,-47.8811
CONCEIÇÃO DAS ALAGOAS,-19.9178,-48.3939
UHE PORTO COLÔMBIA RESERVATÓRIO,-20.1311,-48.5567
UHE PORTO COLÔMBIA BARRAMENTO,-20.1269,-48.5719
COLÔMBIA,-20.1761,-48.645
COLÔMBIA,-20.1642,-48.6897
CGH PARDO JUSANTE,-21.9083,-46.2858
BEIRA DE SANTA RITA,-22.0036,-46.3094
GRANJA BELA VISTA,-21.9166666666667,-46.4333333333333
BANDEIRA DO SUL,-21.7483,-46.405
CACHOEIRA DO CARMO,-21.7331,-46.4661
UHE CACONDE CACHOEIRA DO CARMO,-21.7217,-46.4556
ALCOMINAS,-21.8666666666667,-46.5833333333333
PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I)  RES CIPÓ,-21.8611,-46.6136
BARREIRA FISCAL,-21.835,-46.6022
PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I) RES BORTOLAN,-21.7883,-46.6372
PCH ANTAS I (DME),-21.7833,-46.6167
PCH WALTER ROSSI (ANTAS II)  RIBEIRÃO DOS POÇOS,-21.7758,-46.6028
PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I) MONTANTE,-21.7717,-46.6044
PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I) BARRAMENTO,-21.7678,-46.6075
PCH WALTER ROSSI (ANTAS II)  BARRAMENTO,-21.7633,-46.605
PCH WALTER ROSSI (ANTAS II) BARRAGEM DO CIPÓ,-21.8528,-46.6094
CÓRREGO D'ANTAS,-21.7503,-46.6011
USINA POÇOS DE CALDAS,-21.7836,-46.6217
POÇOS DE CALDAS,-21.7336,-46.6053
UHE CACONDE ABAIXO CASCATA DAS ANTAS,-21.7286,-46.6033
CASCATA,-21.0,-46.0
VILA CRUZ,-21.7666666666667,-46.5333333333333
PCH PADRE CARLOS MONTANTE,-21.7217,-46.5819
PCH PADRE CARLOS BARRAMENTO,-21.7017,-46.5753
PCH ROLADOR - BARRAMENTO,-21.6981,-46.5756
UHE EUCLIDES DA CUNHA RIO BOM JESUS,-21.5308,-46.6178
BOM JESUS,-21.5314,-46.6186
UHE CACONDE BARRAMENTO,-21.575,-46.6236
UHE EUCLIDES DA CUNHA ABAIXO CACONDE,-21.5583,-46.6583
UHE CACONDE JUSANTE,-21.5619,-46.6411
PCH CARRAPATOS  JUSANTE,-21.5667,-46.7167
MUZAMBINHO,-21.3533,-46.5203
GUAXUPÉ,-21.2914,-46.7008
GUAXUPÉ,-21.2942,-46.7042
TAPIRATIBA - TAP,-21.5333,-46.7833
BARREIRO JUSANTE - BJU,-21.5667,-46.8
PCH JOÃO BAPTISTA DE LIMA FIGUEIREDO BARRAMENTO,-21.5844,-46.7475
PCH JOÃO BAPTISTA DE LIMA FIGUEIREDO JUSANTE,-21.5811,-46.7469
SÍTIO CACHOEIRA BOA VISTA,-21.65,-46.7667
PCH RIO DO PEIXE BARRAMENTO,-21.6264,-46.79
PCH RIO DO PEIXE JUSANTE,-21.6206,-46.7967
SÃO JOSÉ DO RIO PARDO,-21.6,-46.9
SÃO JOSÉ DO RIO PARDO,-21.5833333333333,-46.8833333333333
UHE EUCLIDES DA CUNHA SÃO JOSÉ DO RIO PARDO,-21.5739,-46.8803
PTE ROD. SP-350 (trecho S. J. Rio Pardo/Guaxupé),-21.5722,-46.8358
PCH SANTA ALICE MONTANTE,-21.6025,-46.9011
FAZENDA DA FARTURA,-21.6,-46.9
UHE EUCLIDES DA CUNHA BARRAMENTO,-21.6014,-46.9494
UHE EUCLIDES DA CUNHA JUSANTE,-21.6,-46.9667
UHE LIMOEIRO BARRAMENTO,-21.6253,-47.0094
UHE LIMOEIRO JUSANTE,-21.6236,-47.0353
RIO PARDO (pte. SP-340  Casa Branca / Mococa),-21.6233,-47.0433
ITOBI,-21.715,-46.9766666666667
FAZENDA SÃO JOÃO DA MATA,-21.6369,-47.0458
CGH SÃO SEBASTIÃO JUSANTE,-21.4339,-46.9239
USINA GUARANÉSIA,-21.4167,-46.9333
PONTE DO CANOAS,-21.4203,-46.9622
PONTE CANOAS (EST MOCOCA - ARCEB),-21.4333,-46.9833
MOCOCA,-21.4222,-46.9958
MOCOCA,-21.4706,-47.0942
PCH ITAIPAVA MONTANTE 2,-21.4569,-47.2711
PCH ITAIPAVA MONTANTE 1,-21.4239,-47.325
PCH ITAIPAVA BARRAMENTO,-21.4142,-47.3353
PCH ITAIPAVA JUSANTE,-21.4142,-47.3364
CGH CAJURU,-21.3328,-47.2981
FAZENDA SANTA FILOMENA,-21.3881,-47.3639
UHE MARIMBONDO FAZENDA CORREDEIRA,-21.3183,-47.4767
SANTA CRUZ DA ESPERANÇA,-21.2922,-47.4811
ESTÂNCIA COLORADO,-21.1833333333333,-47.3833333333333
SERRANA,-21.2069,-47.6575
UHE ÁGUA VERMELHA RIBEIRÃO PRETO,-21.1017,-47.7586
RIBEIRÃO DOS PORCOS (Espirito Santo do Pinhal),-22.2939,-46.7908
CLUBE DE REGATAS,-21.1036,-47.7572
CLUBE DE REGATAS,-21.1,-47.75
CLUBE DE REGATAS RIB. PRETO,-21.1,-47.7622
PARQUE RIBEIRÃO PRETO,-21.1019,-47.7572
PONTE SP-255,-21.2761,-47.8025
RIBEIRÃO PRETO,-21.2672,-47.8189
JUSANTE DA ETE (Ribeirão Preto),-21.0869,-47.8156
BONFIM PAULISTA,-21.2672,-47.8189
DESENGANO,-20.9667,-48.0333
PTE. ROD. PONTAL / CÂNDIA,-20.9661,-48.0278
PONTE RODOVIA  (liga Viradouro a Morro Agudo),-20.8194,-48.2311
FAZENDA BELA VISTA,-20.9086,-48.0886
UHE MARIMBONDO FAZENDA BELA VISTA,-20.9086,-48.0875
USINA SANTA TERESA,-22.3333333333333,-46.15
INCONFIDENTES,-22.3183,-46.3219
CGH JACUTINGA MONTANTE,-22.3183,-46.3219
INCONFIDENTES,-22.3144,-46.3297
PONTE PRETA,-22.3333333333333,-46.4166666666667
JACUTINGA,-22.27,-46.6042
CGH JACUTINGA SÃO LUÍS,-22.27,-46.6042
USINA OURO FINO,-22.2033,-46.4531
OURO FINO,-22.2853,-46.3825
FAZENDA RIO MANSO,-22.6833333333333,-46.25
SÍTIO SÃO GABRIEL - SSB,-22.2667,-46.7
RIO MOGI-GUAÇU (pte rod. Pinhal/Jacutinga,-22.2658,-46.6919
PCH ELOY CHAVES MONTANTE 2,-22.2775,-46.5394
PCH ELOY CHAVES MONTANTE 1,-22.2661,-46.6922
USINA PINHAL,-22.2586,-46.7164
PCH ELOY CHAVES BARRAMENTO,-22.2606,-46.7186
ELOY CHAVES JUSANTE,-22.275,-46.7417
PCH ELOY CHAVES JUSANTE,-22.2758,-46.7453
PCH PINHAL BARRAMENTO,-22.2761,-46.7622
PCH PINHAL JUSANTE,-22.2797,-46.7594
SÍTIO PONTE PRETA,-22.2864,-46.7656
RIBEIRÃO DOS PORCOS (Espirito Santo do Pinhal),-22.2828,-46.7733
CGH JACUTINGA BARRAMENTO,-22.2592,-46.675
CGH JACUTINGA JUSANTE,-22.2656,-46.6922
JACUTINGA,-22.3253,-46.6983
BAIRRO RIO MANSO,-22.3156,-46.81
UHE MOGI-GUAÇU MONTANTE,-22.3161,-46.8106
BUENO BRANDÃO,-22.4594,-46.3111
JUSANTE ETE DE ITAPIRA,-22.4061,-46.8397
UHE MOGI-GUAÇU RIBEIRÃO DA PENHA,-22.4258,-46.8172
RIO DO PEIXE (Socorro),-22.6136,-46.4575
RIO DO PEIXE (Socorro),-22.565,-46.5358
FAZENDA ALIANÇA,-22.3,-46.75
CGH SOCORRO JUSANTE,-22.6056,-46.5064
RIO DO PEIXE - UGRHI 9,-22.5958,-46.5169
LINDÓIA,-22.5219,-46.6472
"RIO MOGI-MIRIM (na pte. da SP-147, Km. 56,8)",-22.4525,-46.9388888888889
"RIO MOGI-MIRIM (na pte. da SP 340, kM. 166,5)",-22.3944444444444,-46.9719444444444
UHE MOGI-GUAÇU RIO PEIXE,-22.3858,-46.7947
FOZ RIO DO PEIXE,-22.3983,-46.8467
MOGI GUAÇU II,-22.3694,-46.9217
MOGI GUAÇU I,-22.3714,-46.935
MOGI GUAÇU,-22.3667,-46.9333
PCH MOGI GUAÇU l,-22.3667,-46.95
RESERV. CACHOEIRA DE CIMA (Mogi-Guaçu),-22.3783,-46.8997
RIO MOGI-GUAÇU (mont. barr. AES),-22.3783333333333,-46.8997222222222
UHE MOGI-GUAÇU BARRAMENTO,-22.3797,-46.9006
UHE MOGI-GUAÇU JUSANTE,-22.3744,-46.9175
CÓRREGO DO IPÊ (pte. estrada do Pica Pau),-22.2680555555556,-46.9583333333333
RIO ORIÇANGA (ao lado da fazenda Mombaça),-22.2836,-47.0436
RIO ORIÇANGA (Mogi-Guaçu),-22.2786,-46.9789
RIO MOGI-GUAÇU (pte. rod. SP-340),-22.3636,-46.9697
RIO ARARAS ( pte de madeira na foz),-22.2794,-47.2231
RIO ARARAS (pte. Bairro Loreto),-22.3511111111111,-47.3491666666667
RIO MOGI-GUAÇU (dentro da Internacional Paper),-22.3508333333333,-47.0041666666667
INTERNATIONAL PAPER ( Captação),-22.3622222222222,-46.9722222222222
INTERNATIONAL PAPER ( PZ 13),-22.3630555555556,-46.995
INTERNATIONAL PAPER (Descarga),-22.3519444444444,-47.0027777777778
FOZ DO ORIÇANGA,-22.2842,-47.0431
RIO MOGI-GUAÇU (em Pádua Sales),-22.2989,-47.1322
PÁDUA SALES,-22.2992,-47.1339
RIO MOGI-GUAÇU (jus. conf. Córrego Ferraz),-22.2892,-47.1853
RIO MOGI-GUAÇU (jus. conf. córr. Arari),-22.2725,-47.2030555555556
RIO MOGI-GUAÇU (jus. da Usina Cresciumal),-22.1480555555556,-47.2661111111111
RIO MOGI-GUAÇU (Bairro Taquari Ponte),-22.0964,-47.2553
CÓRREGO CONSTANTINO(rod. Anhan. em Leme),-22.1963888888889,-47.3975
SÍTIO SÃO SILVESTRE,-22.3333333333333,-47.1666666666667
"RIBEIRÃO FERRAZ (pte. SP-191 -  Km. 23,5)",-22.3542,-47.1819
RIBEIRÃO FERRAZ (foz Ribeirão Cidade de Conchal),-22.2961,-47.1817
CÓRREGO DA GUAIAQUICA (Eng. Coelho),-22.4814,-47.2044
CÓRREGO DO XADREZ (Eng. Coelho pte. Pesqueiro,-22.4933333333333,-47.2141666666667
SALTO GRANDE,-22.0778,-47.4642
RIBEIRÃO DO MEIO (ponte de madeira),-22.0972,-47.2703
RIBEIRÃO DO ROQUE (na vicinal Scatolini),-22.0272,-47.3039
RIO ITUPEVA (pte. de madeira na foz),-22.0483,-47.25
RIBEIRÃO DO MOQUEM (Sta. C. da Conceição),-22.1416666666667,-47.4808333333333
BAIRRO TAQUARI PONTES,-22.0969,-47.2556
SÍTIO DO EMBIRAÇU,-22.0244,-46.9394
FOZ DO RIBEIRÃO DO MEIO,-22.0975,-47.2703
PCH EMAS NOVA FAZENDA SANTA TEREZA,-22.025,-47.2872
PCH SÃO JOSÉ MONTANTE 2,-22.0981,-46.5672
RIBEIRÃO PIRAPETINGA(ponte entrada de Andradas),-22.0858333333333,-46.5847222222222
JACUTINGA,-22.2658,-46.6919
ARCEBURGO,-21.4219,-46.9956
RIBEIRÃO DAS ANTAS (mont. Poços de Caldas),-21.9289,-46.5853
ANDRADAS,-22.0908,-46.6297
ANDRADAS,-22.0906,-46.5547
RIBEIRÃO OURO FINO (mont. cid. Ouro Fino),-22.26,-46.3656
PASSOS,-20.7219,-46.3933
SANTO ANTÔNIO DO JARDIM,-22.0922,-46.6519
RIO JAGUARI-MIRIM (Santo Antônio do Pinhal),-22.0822,-46.7203
CACHOEIRA DO DIOGO,-22.0922222222222,-46.6791666666667
FAZENDA PARAÍSO,-22.0853,-46.7192
RIO JAGUARI-MIRIM (São João da Boa Vista),-21.8831,-46.8694
UHE SÃO JOAQUIM JUSANTE,-21.8742,-46.8939
SÃO JOÃO DA BOA VISTA,-21.9783,-46.8069
SÃO JOÃO DA BOA VISTA,-21.9667,-46.8167
PCH SÃO JOSÉ MONTANTE 1,-21.9389,-46.8161
PCH SÃO JOSÉ BARRAMENTO,-21.9381,-46.8156
PCH SÃO JOSÉ JUSANTE,-21.9297,-46.8164
PCH SÃO JOAQUIM BARRAMENTO,-21.8747,-46.8867
PCH SÃO JOAQUIM JUSANTE,-21.8744,-46.8922
RIO JAGUARI-MIRIM (Aguaí),-21.9906,-47.0386
PONTE DE PAU,-21.9547,-46.8039
SÍTIO PONDEROSA,-21.9666666666667,-47.25
RIO JAGUARI-MIRIM (na Foz),-21.9686111111111,-47.2683333333333
FAZENDA SÃO JOSÉ,-21.865,-47.0953
SÍTIO PALMEIRAS,-21.8586,-47.2056
PCH EMAS NOVA MONTANTE SÍTIO AGROCERES,-21.9269,-47.3253
RIO MOGI-GUAÇU (jus. conf. Rib. do Meio),-22.0842,-47.2633
RIO MOGI-GUAÇU (cap. da ETA - Acad. Força Áerea),-21.9417,-47.3197
PCH EMAS NOVA BARRAMENTO,-21.9333,-47.3667
RIO MOGI-GUAÇU (1 Km. barrag. Cach. das Emas),-21.9238888888889,-47.3588888888889
RIO MOGI-GUAÇU (na cach. das Emas),-21.925,-47.3677777777778
RIO MOGI-GUAÇU (depois da barr. rest. César),-21.9256,-47.3683
CÓRREGO BATISTELA (na captação da SAEP),-21.9533,-47.3664
CÓRREGO BATISTELA (na foz do córrego),-21.9417,-47.3581
PCH EMAS NOVA JUSANTE,-21.9108,-47.3989
PESQUEIRO DAS PEDRINHAS,-21.6994,-47.7883
RIO MOGI-GUAÇU (mont. Porto Ferreira),-21.8333333333333,-47.45
UHE MARIMBONDO PORTO FERREIRA,-21.8461,-47.4742
PORTO FERREIRA,-21.85,-47.4833
RIO MOGI-GUAÇU (jus. Porto Ferreira),-21.8436,-47.4947
PCH SÃO VALENTIM JUSANTE,-21.7447,-47.4222
RIO MOGI-GUAÇU (Usina Santa Rita),-21.7242,-47.6392
FAZENDA DA BARRA,-22.0333333333333,-47.75
CGH CAPÃO PRETO BARRAMENTO,-21.8983,-47.7753
CGH CAPÃO PRETO JUSANTE,-21.7833,-47.7906
PORTO CUNHA BUENO,-21.6969,-47.8136
FAZENDA SANTA TEREZA,-21.6280555555556,-48.0875
PONTE GUATAPARA,-21.5025,-48.0406
PTE ESTRADA DE TERRA ETE CÓRREGO RICO,-21.3106,-48.4617
CAPTAÇÃO DE JABOTICABAL (SAAEJ),-21.3103,-48.3233
CÓRREGO RICO ,-21.2897222222222,-48.26
ESTRADA DE TERRA BARRINHA/USINA S. CARLOS,-21.2336,-48.18
USINA SÃO FRANCISCO,-21.1666666666667,-48.1166666666667
FAZENDA SANTA TEREZINHA,-21.2011,-48.0431
PONTE JUSANTE ETE SERTÃOZINHO,-21.0886,-48.0444
PONTE SP 333 (JUS. ETE  Jaboticabal),-21.2022,-48.1714
PASSAGEM,-21.0167,-48.1772
UHE LUIZ CARLOS BARRETO DE CARVALHO PASSAGEM,-21.0169,-48.1783
RIO MOGI-GUAÇU (no rancho Sto. Antônio),-21.0122,-48.1722
VIRADOURO,-20.8852777777778,-48.2716666666667
MORRO AGUDO,-20.7366666666667,-48.0527777777778
PORTO FELIZ,-20.7166666666667,-48.3166666666667
FAZENDA VERA PAZ,-20.7522222222222,-48.4347222222222
PONTE ESTRADA JABORANDI/TERRA ROXA,-20.7444,-48.4117
FAZENDA SÃO JORGE DOS COQUEIRO,-20.5872222222222,-48.3572222222222
PCH SP 373,-20.6125,-48.3311
RIO PARDO - UGRHI 4 e 12 (Jaborandi),-20.6156,-48.335
FAZENDA SANTA INEZ,-20.6883,-48.5711
FAZENDA SANTO EXPEDITO,-20.6222,-48.6144
FAZENDA FLORIDA - MONT. CAPTAÇÃO,-20.6158,-48.5969
CAPIM MONTANTE,-20.6047,-48.5692
FOZ DO CÓRREGO DO CAPIM,-20.6072,-48.5661
PONTE DA AMIZADE,-20.6036,-48.5631
ADPM,-20.5875,-48.5692
CAPTAÇÃO DE BARRETOS - PONTE,-20.5867,-48.5517
CAPTAÇÃO DE BARRETOS MONTANTE,-20.5867,-48.5494
FRIGORIFICO B.F. JUSANTE,-20.5864,-48.5419
JUSANTE FAZENDA BURACÃO,-20.5608,-48.4575
UHE MARIMBONDO USINA MANDU,-20.4872,-48.4242
PONTE JOAQUIM JUSTINO,-20.4536,-48.4503
PORTO JOAQUIM JUSTINO,-20.4533,-48.4511
PONTE JOAQUIM JUSTINO,-20.4580555555556,-48.4536111111111
RIO PARDO (SP-425 -Guaira / Barretos),-20.4503,-48.4542
FAZENDA SANTA LUZIA,-20.5758,-48.6533
SÍTIO SANTA ALBERTINA,-20.3131,-48.6206
FAZENDA CONTINENTAL ,-20.2333333333333,-48.6666666666667
COLÔMBIA,-20.1666666666667,-48.6833333333333
PLANURA,-20.1047,-48.7383
BARRA RIO SÃO FRANCISCO,-20.3756,-48.7333
FRONTEIRA,-20.3053,-49.2075
PORTO JOSÉ AMÉRICO,-20.3036,-49.2156
UHE MARIMBONDO RESERVATÓRIO,-20.3031,-49.1736
UHE MARIMBONDO BARRAMENTO,-20.3011,-49.1967
SM JUS. USINA MARIMBONDO,-20.3,-49.2166666666667
ICEM,-20.3061,-49.2075
PORTO VELHO,-20.2333333333333,-49.2666666666667
CAMPINA VERDE,-19.555,-49.4617
CACHOEIRA DOS ÍNDIOS,-19.8166666666667,-50.3833333333333
RIO VERDE OU FEIO (mont. lago Aguas Vermelhas),-19.7413888888889,-49.6480555555556
UHE ÁGUA VERMELHA RIO VERDE,-19.79,-49.6531
SÃO FRANCISCO DE SALES,-19.8333333333333,-49.6666666666667
SÃO FRANCISCO DE SALES,-19.8333333333333,-49.6666666666667
SÃO FRANCISCO DE SALES,-19.8744,-49.7208
ITURAMA,-19.7633,-50.2
ITURAMA,-19.7417,-50.2333
FAZENDA SANTA ROSA,-21.0833333333333,-48.5333333333333
CAPELINHA,-21.1,-48.5166666666667
SÍTIO URUPI,-20.9833333333333,-48.7166666666667
PARAÍSO/MONTE AZUL PAULISTA,-20.9917,-48.7075
PONTE VICINAL - PARAISO/MONTE AZUL,-20.9917,-48.7075
FONTE PALMARES,-21.0833333333333,-48.8
PALMARES PAULISTA,-21.0772222222222,-48.8008333333333
RIBEIRÃO DA ONÇA (rod. Palmares / PARAÍSO),-21.0781,-48.7919
SÃO BENEDITO,-20.8561,-48.9725
CONJUNTO ESPORTIVO,-21.1333333333333,-48.9666666666667
CATANDUVA,-21.1166666666667,-48.9833333333333
CATIGUÁ,-21.0513888888889,-49.0627777777778
RIBEIRÃO SÃO DOMINGOS (Uchoa),-20.9336,-49.1072
