DATE,02HB001,02HB008,02HB013,02HB018,02HB025,02HB029,02HB031,AMMONIUM_6007600302,CALCIUM_6007600302,CHLORIDE_6007600302,MAGNESIUM_6007600302,NITRATES TOTAL_6007600302,POTASSIUM_6007600302,SODIUM_6007600302,AMMONIUM_6007600602,CALCIUM_6007600602,CHLORIDE_6007600602,MAGNESIUM_6007600602,NITRATES TOTAL_6007600602,POTASSIUM_6007600602,SODIUM_6007600602,AMMONIUM_6007601002,CALCIUM_6007601002,CHLORIDE_6007601002,MAGNESIUM_6007601002,NITRATES TOTAL_6007601002,POTASSIUM_6007601002,SODIUM_6007601002,AMMONIUM_6007601702,CALCIUM_6007601702,CHLORIDE_6007601702,MAGNESIUM_6007601702,NITRATES TOTAL_6007601702,POTASSIUM_6007601702,SODIUM_6007601702,AMMONIUM_6007601802,CALCIUM_6007601802,CHLORIDE_6007601802,MAGNESIUM_6007601802,NITRATES TOTAL_6007601802,POTASSIUM_6007601802,SODIUM_6007601802,AMMONIUM_6007602302,CALCIUM_6007602302,CHLORIDE_6007602302,MAGNESIUM_6007602302,NITRATES TOTAL_6007602302,POTASSIUM_6007602302,SODIUM_6007602302,AMMONIUM_6007605002,CALCIUM_6007605002,CHLORIDE_6007605002,MAGNESIUM_6007605002,NITRATES TOTAL_6007605002,POTASSIUM_6007605002,SODIUM_6007605002
2017-05-25,1.609,2.396,11.266,4.124,2.874,4.884,1.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-26,1.704,2.451,11.317,4.337,3.031,5.001,1.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-27,1.628,2.43,11.27,4.191,2.936,4.864,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,1.587,2.371,11.249,4.093,2.842,4.742,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,1.567,2.341,11.241,4.049,2.796,4.676,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-30,1.596,2.335,11.257,4.114,2.813,4.681,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,1.605,2.334,11.245,4.142,2.839,4.731,1.929,0.009,79.6,68.1,18.0,1.21,1.72,54.8,0.155,106.0,233.0,24.1,0.991,1.33,7.81,0.012,35.8,61.7,13.2,0.835,1.53,17.8,0.005,79.7,73.6,18.0,1.14,1.36,35.6,0.079,90.3,95.1,22.8,0.873,3.61,29.6,0.179,82.9,193.0,18.4,1.02,8.53,148.0,0.009,74.7,112.0,20.2,1.43,2.08,42.4
2017-06-01,1.571,2.321,11.237,4.062,2.791,4.665,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,1.55,2.301,11.227,4.015,2.756,4.621,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-03,1.534,2.288,11.221,3.985,2.732,4.591,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-04,1.555,2.297,11.239,4.007,2.743,4.616,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-05,1.555,2.292,11.235,4.026,2.755,4.639,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-06,1.555,2.288,11.236,4.009,2.741,4.603,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-07,1.55,2.282,11.232,4.002,2.733,4.586,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-08,1.53,2.269,11.221,3.969,2.71,4.557,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-09,1.521,2.261,11.218,3.946,2.694,4.537,1.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-10,1.513,2.256,11.217,3.931,2.684,4.522,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-11,1.504,2.248,11.212,3.919,2.674,4.508,1.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-12,1.498,2.242,11.21,3.907,2.663,4.497,1.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-13,1.502,2.237,11.211,3.907,2.659,4.486,1.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-14,1.499,2.236,11.211,3.903,2.658,4.489,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-15,1.516,2.232,11.219,3.909,2.649,4.479,1.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16,1.562,2.237,11.239,4.007,2.703,4.527,1.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-17,1.534,2.236,11.226,3.984,2.693,4.553,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-18,1.66,2.247,11.324,4.102,2.744,4.584,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-19,1.679,2.24,11.313,4.148,2.783,4.623,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-20,1.667,2.234,11.329,4.106,2.753,4.594,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-21,1.642,2.236,11.273,4.105,2.763,4.608,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-22,1.6,2.239,11.244,4.032,2.727,4.573,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23,2.147,2.425,12.03,4.627,3.087,5.058,2.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24,2.295,2.412,11.868,5.008,3.284,5.138,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25,1.95,2.347,11.531,4.503,3.033,4.937,1.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,1.802,2.304,11.406,4.289,2.889,4.764,1.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,1.73,2.281,11.342,4.198,2.833,4.689,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,1.674,2.266,11.299,4.133,2.794,4.64,1.927,0.016,83.2,72.9,19.1,1.4,1.72,43.7,0.071,67.4,177.0,16.3,0.682,2.79,112.0,0.032,81.3,66.7,17.8,0.873,1.47,38.9,0.018000000000000002,82.05,84.6,18.549999999999997,1.385,1.93,48.85,0.054,78.6,90.5,16.7,0.78,1.69,52.2,0.097,77.3,155.0,17.3,0.682,2.54,95.9,,,,,,,
2017-06-29,1.643,2.273,11.28,4.105,2.776,4.632,1.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,1.632,2.285,11.273,4.191,2.831,4.698,1.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,1.612,2.28,11.262,4.13,2.8,4.652,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02,1.591,2.273,11.251,4.065,2.762,4.598,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,1.572,2.257,11.24,4.024,2.732,4.56,1.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04,1.555,2.246,11.232,3.992,2.711,4.535,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05,1.541,2.235,11.226,3.967,2.692,4.515,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06,1.533,2.227,11.224,3.949,2.678,4.5,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,1.527,2.222,11.223,3.94,2.672,4.492,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08,1.521,2.222,11.222,3.931,2.665,4.486,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,1.516,2.219,11.22,3.918,2.657,4.477,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,1.568,2.218,11.268,3.963,2.67,4.485,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11,1.541,2.217,11.23,3.955,2.676,4.507,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-12,1.559,2.216,11.243,3.988,2.672,4.49,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-13,1.741,2.229,11.431,4.182,2.783,4.601,1.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14,1.852,2.228,,4.246,2.817,4.722,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-15,1.755,2.231,,4.187,2.804,4.644,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16,1.658,2.209,,4.069,2.729,4.564,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17,1.632,2.206,,4.089,2.739,4.563,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18,1.602,2.205,,4.019,2.705,4.541,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-19,1.577,2.199,,3.976,2.679,4.512,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-20,1.649,2.232,,4.075,2.725,4.589,1.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-21,1.746,2.218,,4.211,2.806,4.66,1.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,1.635,2.207,,4.066,2.736,4.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23,1.607,2.207,,4.026,2.704,4.548,1.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24,1.625,2.205,,4.074,2.728,4.558,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25,1.585,2.204,,4.02,2.707,4.547,1.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,1.558,2.199,,3.967,2.676,4.511,1.928,0.023,90.9,88.4,19.9,1.75,1.98,47.8,0.058,94.2,207.0,18.8,1.21,3.29,125.0,0.022,90.7,67.8,19.1,0.866,1.47,37.1,0.023,88.8,84.3,19.9,1.19,1.84,45.3,0.036,92.8,103.0,18.5,1.01,1.81,55.6,0.07,102.0,193.0,21.1,1.33,3.52,124.0,0.022,84.1,107.0,19.4,1.43,2.4,55.0
2017-07-27,1.587,2.216,,3.989,2.687,4.534,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-28,1.58,2.205,,3.99,2.689,4.528,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29,1.561,2.196,,3.955,2.667,4.499,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-30,1.548,2.192,,3.934,2.654,4.481,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,1.524,2.191,,3.909,2.64,4.463,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,1.558,2.197,,3.95,2.65,4.496,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02,1.789,2.192,,4.172,2.752,4.556,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03,1.707,2.187,,4.12,2.764,4.613,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-04,1.647,2.217,,4.068,2.736,4.655,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05,1.604,2.2,,4.011,2.699,4.585,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,1.572,2.192,,3.962,2.669,4.52,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,1.567,2.191,,3.943,2.654,4.491,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08,1.577,2.19,,3.956,2.659,4.49,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-09,1.556,2.187,,3.937,2.651,4.483,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10,1.543,2.184,,3.916,2.639,,1.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11,1.541,2.186,,3.911,2.635,,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12,1.567,2.204,,3.942,2.657,,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,1.546,2.196,,3.92,2.646,,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14,1.533,2.19,,3.899,2.632,,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15,1.529,2.191,,3.891,2.626,,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16,1.525,2.187,,3.885,2.621,,1.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,1.528,2.212,,3.897,2.637,4.535,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,1.545,2.206,,3.938,2.659,4.527,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19,1.523,2.191,,3.907,2.638,4.48,1.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,1.511,2.186,,3.889,2.624,4.456,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,1.508,2.181,,3.877,2.614,4.443,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22,1.557,2.214,,3.923,2.644,4.487,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23,1.58,2.196,11.22,3.979,2.677,4.528,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24,1.535,2.186,11.213,3.921,2.643,4.487,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,1.522,2.188,11.209,3.893,2.627,4.465,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,1.515,2.181,11.207,3.88,2.616,4.45,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,1.517,2.178,11.206,3.875,2.612,4.442,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,1.514,2.176,11.205,3.869,2.608,4.439,1.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-29,1.511,2.178,11.205,3.866,2.606,4.434,1.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30,1.508,2.178,11.205,3.861,2.604,4.43,1.914,0.026,69.9,103.0,21.8,2.27,2.45,57.8,0.039,66.5,209.0,20.4,0.878,4.11,134.0,0.025,71.6,76.3,21.4,0.813,1.69,43.3,0.03,68.3,99.6,22.5,1.54,2.34,56.4,0.03,73.7,118.0,20.6,0.827,2.36,67.1,0.054,77.4,205.0,22.0,1.06,4.64,135.0,0.03,62.7,125.0,22.8,2.24,3.15,73.0
2017-08-31,1.514,2.193,11.21,3.873,2.615,4.454,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,1.505,2.181,11.204,3.86,2.604,4.433,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,1.5,2.178,11.202,3.852,2.597,4.422,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,1.553,2.22,11.243,3.921,2.646,4.507,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,1.53,2.216,11.221,3.916,2.657,4.492,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-05,1.567,2.225,11.245,3.949,2.668,4.559,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06,1.537,2.2,11.217,3.925,2.651,4.51,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-07,1.524,2.194,11.209,3.898,2.63,4.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-08,1.519,2.187,11.208,3.892,2.625,4.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09,1.507,2.182,11.206,3.874,2.613,4.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,1.501,2.18,11.205,3.863,2.607,4.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11,1.503,2.176,11.204,3.859,2.603,4.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12,1.502,2.173,11.203,3.858,2.601,4.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13,1.498,2.174,11.198,3.855,2.598,4.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-14,1.49,2.175,11.199,3.85,2.597,4.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-15,1.484,2.171,11.198,3.846,2.594,4.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,1.482,2.173,11.198,3.839,2.59,4.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,1.483,2.175,11.198,3.839,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18,1.488,2.172,11.198,3.838,2.588,,1.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-19,1.494,2.173,,3.847,2.591,,1.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-20,1.507,2.172,,3.881,2.609,4.425,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-21,1.495,2.17,,3.856,2.6,4.419,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22,1.49,2.169,,3.843,2.59,4.409,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23,1.487,2.166,,3.844,2.588,4.404,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,1.479,2.164,,3.834,2.585,4.402,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25,1.474,2.165,,3.824,2.578,4.398,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-26,1.474,2.164,,3.823,2.576,4.393,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27,1.478,2.164,,3.832,2.579,4.399,1.915,0.023,76.0,108.0,21.4,2.32,2.8,57.9,0.06,72.3,189.0,19.2,0.935,4.74,120.0,0.02,77.1,78.7,20.5,0.744,1.96,42.0,0.026,73.9,107.0,21.6,1.65,2.76,58.5,0.037,77.8,127.0,20.5,1.0,2.93,71.8,0.08,82.8,201.0,20.9,1.36,5.29,126.0,0.035,68.8,126.0,21.3,2.16,3.59,66.8
2017-09-28,1.477,2.163,11.193,3.825,2.577,4.398,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29,1.479,2.169,11.201,3.828,2.582,4.402,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,1.492,2.167,11.205,3.85,2.592,4.413,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,1.481,2.166,11.197,3.85,2.594,4.414,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,1.479,2.167,11.195,3.844,2.591,4.412,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,1.476,2.163,11.194,3.828,2.585,4.404,1.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,1.482,2.174,11.195,3.837,2.589,4.413,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,1.482,2.174,11.196,3.858,2.602,4.426,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,1.476,2.167,11.196,3.842,2.592,4.415,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-07,1.482,2.167,11.201,3.853,2.595,4.417,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,1.513,2.191,11.216,3.933,2.641,4.468,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,1.531,2.199,11.225,3.954,2.659,4.556,1.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,1.51,2.176,11.206,3.937,2.654,4.506,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,1.51,2.172,11.225,3.897,2.62,4.464,1.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,1.581,2.172,11.258,3.992,2.668,4.493,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,1.53,2.171,11.217,3.934,2.647,4.486,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-14,1.52,2.177,11.214,3.916,2.638,4.473,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15,1.572,2.228,11.303,4.044,2.71,4.59,1.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,1.598,2.195,11.258,4.068,2.729,4.593,1.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,1.545,2.18,11.218,3.967,2.671,4.524,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,1.521,2.175,11.208,3.923,2.642,4.482,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,1.507,2.173,11.204,3.898,2.628,4.461,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,1.496,2.169,11.202,3.88,2.617,4.447,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-21,1.491,2.169,11.201,3.871,2.61,4.435,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22,1.485,2.169,11.2,3.867,2.61,4.43,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,1.484,2.182,11.202,3.867,2.615,4.435,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
